,id,breed,breed_id
5,002211c81b498ef88e1b40b9abf84e1d,bedlington_terrier,84.0
9387,eb83b7e5d8515928cc6990d019cfdac7,blenheim_spaniel,15.0
2160,35fbb975be078989d1c17d66ba16b6cb,shih-tzu,3.0
9966,fa35207eea3c0d9939c1df7c86222853,kelpie,29.0
2157,35e495b1de348a81e9c64f929de8beff,standard_poodle,98.0
3082,4c178d8d592f1c9e8a7271946399236d,lhasa,87.0
583,0e6e4b104e3cdf4c1963d74a27390f8e,norwich_terrier,119.0
6512,a409d83b4e22c12c931b6cf1544e0310,shih-tzu,3.0
8910,df823d73ef4bdeda8b61e3435db0ee6b,soft-coated_wheaten_terrier,69.0
2882,475171ec5847e4df41847e295b8cfca2,toy_terrier,51.0
3058,4b6eba05c404c71c8ec52089e8c09f2e,komondor,60.0
5379,87c3089fb8c7c00ae4ce78b939530f84,great_pyrenees,28.0
7797,c30c5194bffad8dfbad7e8db70ad449e,english_springer,64.0
6587,a5af5ef59eed5c50a0aeea94c8f016f2,great_dane,79.0
7422,b9cdf1e7b56c671e985c6910ee5a4ce0,great_pyrenees,28.0
4760,778e71af58e7431ccc91543e5d645f73,old_english_sheepdog,34.0
3045,4b3f4c910479686b10d676f813da0b3f,lhasa,87.0
9024,e2ac9b607458c25b1422271887f27e35,great_pyrenees,28.0
4739,76e8dd8997787b79d3c1e4632c89263d,dandie_dinmont,114.0
4666,74ecfd30f73aa1e60e1ddfe71f84bb96,norwich_terrier,119.0
6595,a5c6ca31780472bc6297dcb230ba8d0d,boxer,42.0
5166,829c2d28f3d878d579193912367d2efb,tibetan_terrier,17.0
9699,f3f295d33149977b1d67b8a3b6484ea7,mexican_hairless,93.0
6506,a3d1e3d009024dd7fe66921f90937c6d,kerry_blue_terrier,23.0
2695,427c2ab57801ad7ea366098e7bd17b54,walker_hound,57.0
1618,2812c8abfb915dfe85aa5ae62e5f3ba3,whippet,21.0
3,00214f311d5d2247d5dfe4fe24b2303d,bluetick,6.0
2850,463712a11c3b3f05bc9fb4ef873aec0a,labrador_retriever,62.0
2771,443712eca3f249989cd7bf5c067dce12,dhole,24.0
5085,80c94df6d469154a31fa216f456da259,ibizan_hound,30.0
306,0769e276e8b9b992a3fcd6a10deee6a7,bernese_mountain_dog,25.0
10,004396df1acd0f1247b740ca2b14616e,shetland_sheepdog,66.0
2062,338fd0db2adb32cc652a19f6a5c4bd14,saluki,58.0
9727,f4f070765892e18ce99343779e9058cb,black-and-tan_coonhound,32.0
1426,235e1ec918707fc74225de8a5bfad3fe,great_pyrenees,28.0
6276,9e6f089109b1365d940bfe93b17fb72b,flat-coated_retriever,90.0
2052,3319b9107fe9b74435a3248c8a6ab691,walker_hound,57.0
4778,77da61ad8cbc01b9396b05eba6b08dc7,norwich_terrier,119.0
6673,a7911b0e539a90bf79a9352161a37e68,soft-coated_wheaten_terrier,69.0
8450,d43cfcfe55d2b37ec37e1ad1e679a059,rhodesian_ridgeback,13.0
2473,3da1a4e6e24a1cdc360976fdc5dc6e5b,bedlington_terrier,84.0
1088,1af14f734087da9b1405f8f02a4374b1,irish_setter,81.0
9656,f2fd565d275c740f2f4dd91f0759b9df,miniature_pinscher,89.0
332,080073330bb8954505340cf18159fbb8,shetland_sheepdog,66.0
8625,d8951830ecd4b5898a6484327dc6f294,papillon,99.0
8503,d58b5b82b7d9ee79e4206e2be1c49528,dandie_dinmont,114.0
4646,741f874c66239fa37696eb11ce79531e,keeshond,80.0
4569,724fbe5d721aa0296333c8a4b967077f,irish_wolfhound,68.0
1894,2ea7b5bd523c32ee7d66a8c65e9c3931,standard_poodle,98.0
160,03da788cc7e5c111575daf04e7e3910c,toy_poodle,0.0
459,0afb0d170c66aed12805f838041411ce,tibetan_mastiff,104.0
10046,fbd75ba5bf5ce7ef08a11a69c5ef263c,vizsla,74.0
8364,d1f38890c027d2cb93d2207446e83b10,weimaraner,38.0
8989,e1cacd82bce4a66313debf5e883fa806,silky_terrier,41.0
8212,cd3c21425c633a2d1c7d0df930245851,walker_hound,57.0
6383,a0f900fe444c2c09f03d5170960e2825,pug,85.0
1650,28f673b778e6f4cb974dc332fcb1ee1d,saint_bernard,65.0
506,0c286c574ef09562c123dafe5ce6ac23,keeshond,80.0
6431,a229cee8b4845e9ed1597bdc524eeeaa,toy_terrier,51.0
2961,491e4b8fc7676f9dfb6b4858790cc077,airedale,12.0
4358,6ca3c20b7b00b635b61d354267fac43f,american_staffordshire_terrier,116.0
6569,a55866a734b915d94b260d2a5bc642a8,sealyham_terrier,47.0
9730,f5047cc73f0f6691dc0e08c93ebe26da,border_terrier,71.0
1993,316804f6ff4ba2b896ace6d522bab030,weimaraner,38.0
6130,9a94571c3563a04915b5b4e4d6d448fb,tibetan_mastiff,104.0
6968,aed2415f3d996819d68ea82acaca4654,japanese_spaniel,100.0
4386,6d70ba62b2f3f73a28d77d519d3f477b,miniature_poodle,31.0
9643,f2b5ba1f32494b942731fb5248e114a8,keeshond,80.0
3947,61f663ab9aa9c3cc41f207be4d4fd9e9,greater_swiss_mountain_dog,108.0
6873,ac880daeb1f7203245c2c9e47b0e3db7,border_collie,83.0
1048,1a0a76e482a7963a008e29977d48aad4,dhole,24.0
5969,96b8968289174e8bc89c905b3e44a858,blenheim_spaniel,15.0
8444,d425e6d733d2384385d00606307742b5,english_foxhound,37.0
1092,1b23140bf99ab3a7a82ddefc64dff361,bloodhound,73.0
3649,5acd76effdf001f210d781caf0b3518e,standard_poodle,98.0
4027,643a4dc357ee0066f1994cc9d59b9af4,rhodesian_ridgeback,13.0
7220,b4f39398a413d13590cef95dd5a67915,great_pyrenees,28.0
7058,b12779f9c69a049eaa53a01919942d55,entlebucher,26.0
6965,aeb846fd220051321d1295eb7388fe23,giant_schnauzer,92.0
6393,a13585067b7a9149f3dbb2ea87fa9955,collie,16.0
10177,fef4a58219c8971820a85868a7b073f5,tibetan_terrier,17.0
9342,ea6c7f6e749d8aa9512054c47585e298,doberman,63.0
6679,a7a3e358844d4ae4d423b2754c1d54a4,norwich_terrier,119.0
2557,3fa50a116915d4cfa704f04c0e8710c1,scotch_terrier,103.0
2114,34aae33ecbc1652660ca2640d5c7e566,basset,46.0
2236,37eef53bb1353736a04e83538beb4cfc,dingo,101.0
1794,2c752e987acb54f4d5e553d493ca9470,japanese_spaniel,100.0
4315,6b8ac349a4550590b06c83996ed714e8,scottish_deerhound,78.0
3452,55e2302f809b4536cda46fd6b7f76418,pug,85.0
1242,1eb1c5f3d6b335b16c27738abd943008,old_english_sheepdog,34.0
1836,2d45a457498cbd8d41954c389a675ce0,norwich_terrier,119.0
10180,fefb453e43ec5e840c323538261493bd,lhasa,87.0
835,146fa113f3d8ad6e0effe9719e09cef1,papillon,99.0
1501,2525513f3e10f57549bf6d1bdba1dc03,border_terrier,71.0
9880,f84472e35734f1c9eb3be0372ba522aa,great_dane,79.0
3324,52a6ee471fc937ac0075c3b401a53fd9,siberian_husky,118.0
3787,5de0527fe39bfb1d9649abe76b499f1c,african_hunting_dog,88.0
7987,c7b107dd35e6cfde679cc1be795f11f5,curly-coated_retriever,36.0
6888,ad0e1974ddd6973dd600f9055def0a5a,italian_greyhound,9.0
5225,83c2d7419b0429b9fe953bc1b6cddbec,scottish_deerhound,78.0
4692,75ba198a7ddfe55d191ba6ca99b44622,greater_swiss_mountain_dog,108.0
4854,79c3812790eb28056231448106959e8d,irish_wolfhound,68.0
6026,98398963f090dae624c421e6b6a0ebe5,beagle,105.0
654,0fee7eb61d52b589414845803d73f2f9,scottish_deerhound,78.0
6159,9b29a9cfec9981e81d0aba83dc0be40a,malinois,106.0
7803,c3352727287c486b9620890d961ec458,west_highland_white_terrier,4.0
4839,797a46212d04b7b75676f5e0e99f828e,staffordshire_bullterrier,70.0
7821,c38369fbdcdd27f1cc723181df8b6330,german_shepherd,115.0
7199,b45eace2c8ee482473ab91f6ed2f3105,shih-tzu,3.0
4975,7d4e586c4a4182a71197e82b638a3971,great_dane,79.0
251,05d6e6de49a6999e56de23c4608af441,saluki,58.0
3256,50dedc60ff5e0129b060fed8737c5e9a,old_english_sheepdog,34.0
7686,c072c6274a441701d005c42d17cdacf0,irish_terrier,59.0
6288,9ea7f8ae85ab9b6c2e48175978dbaf3e,chow,49.0
6532,a45fbf6af618701f6dc93eba5729689a,keeshond,80.0
10154,fe3e760d763e186541e18f303cd7caca,bernese_mountain_dog,25.0
2452,3d1efcdf1eaacd8419f95c92f6ad746f,kuvasz,82.0
3306,520ce0329153e89460353776f4248350,tibetan_mastiff,104.0
3536,5811c9b5aa472c3596347c4467d9acd6,kelpie,29.0
3108,4cca7bb27cb650bed5ac286a8d02d467,welsh_springer_spaniel,19.0
391,097ef8eca8fc340249b0bbc2b745972c,blenheim_spaniel,15.0
4660,748edf024aa0ca6493917ece530b65a1,airedale,12.0
1877,2e634379a5b192e0f272ad10cf708354,brabancon_griffon,10.0
5599,8d636c0e0e64295df6bbd2e434b47459,toy_poodle,0.0
9044,e3485777ce8e1a08de482429cd38a420,affenpinscher,22.0
782,136e0fc1f67b72037c0e60faff6061f2,scottish_deerhound,78.0
1174,1d4e6e2f6ec3e11ada0974a94119b076,sealyham_terrier,47.0
4590,72a718aa575dba137f8c54c69896acdf,bedlington_terrier,84.0
2736,436183cf47381b7d57c86ab35c41a40c,boxer,42.0
2365,3af26e391f207a075751b2465ef2f09c,soft-coated_wheaten_terrier,69.0
3866,5fd70156597b1a1870b03c1eeacd7960,border_collie,83.0
2024,324759773574e9bd6d6ba9c58e1550f9,cardigan,61.0
2439,3cae98154910d0f518fa0f97c17900ef,tibetan_terrier,17.0
9206,e76ab0b6cd07a1583ef84a2d4dc98aca,rottweiler,76.0
3824,5eaaffc76b998febfb5e6800de615b44,border_collie,83.0
8148,cbbdb384a6fb8b9b96b598ca1d4675b4,keeshond,80.0
8110,ca9cc76eca157a803c3459b34e722351,miniature_poodle,31.0
8697,da63e1fafa687aec77bc81463cfe9a55,clumber,95.0
1018,193341cdba32aaace0609a1d633e3f33,american_staffordshire_terrier,116.0
1436,23e182419007d6293ae31d6fb4b7076d,rottweiler,76.0
177,0428e1ae313156ec06dc42096cf1372c,norwegian_elkhound,75.0
4146,671b62cea40d933941a7fa5d00955d85,cairn,50.0
5054,7ff9004706a91d585b8ec5c70ed661f9,giant_schnauzer,92.0
6208,9c8bab83db2da5aad21f41e44643de64,african_hunting_dog,88.0
1612,27d675d26f650549558bcb0d2bb250d4,english_springer,64.0
7986,c7b05bd8992c6c7653e219d3242c01c4,pembroke,72.0
7598,be7e3d9f900baa5f8b62c3a909ba5a67,leonberg,102.0
9305,e996b051ab78dd47c2ca379c70b6f27b,pekinese,107.0
4701,75fe24028284a2ba927e6fd111510aa3,pembroke,72.0
3827,5ecf7ce9b3f1e12d3303c5b2bd40010e,golden_retriever,55.0
8059,c97a4453b7247d68bb2f12c30dac1676,collie,16.0
1980,30dd03d1b558bc072215c379d4af65e4,otterhound,67.0
399,0995f642fe4baab3cb3534725dfedb75,australian_terrier,35.0
3817,5e7a57d414f85be05e7a26662ab49cca,kerry_blue_terrier,23.0
7144,b340dcf23d4edfcf93b00c400decb824,irish_setter,81.0
2692,426a409cfbc58be74a242f3f09eadce0,great_dane,79.0
4650,7457e64fb9aa1cc085e95378b076ba23,old_english_sheepdog,34.0
3830,5eeb8038933670d5944d8d4b86604f1c,clumber,95.0
7707,c0e21b16483abecd9449bce9122cb82d,bluetick,6.0
9715,f48432fa098e002cc0d21d1258633697,kuvasz,82.0
9514,ee6bc7f8018f819ec1a458ea10be820e,keeshond,80.0
1214,1e12e4d3eb4a6e201683879671d7cf0a,miniature_pinscher,89.0
6605,a61c439d669536fe7c93e8df65e06798,doberman,63.0
9339,ea5c48cc2c2d348add796a1530eb27f5,bloodhound,73.0
6789,aa7c04434a8f718b639c4b73030349e2,miniature_poodle,31.0
8603,d820e2f5f916d74a31c1689e00e5311d,miniature_pinscher,89.0
9300,e97e598576bbc9adf772f244870d4c7b,leonberg,102.0
781,136b8208ffd0262ea1aa6f8c17265ff7,african_hunting_dog,88.0
3870,6002755e7429e70f4394d7dee443659b,sussex_spaniel,109.0
2947,48d81b479aaf4ccd20be5f7302f27114,english_springer,64.0
1222,1e2c2d6d7c941a1b0554767f8b6d331c,bouvier_des_flandres,110.0
386,0959e919604a931fc1ae379b7a75911a,irish_wolfhound,68.0
7658,bfd5b637965b0594c9b115d4ad3426d6,kelpie,29.0
7460,bb724c8973031fa308fdfe81183c1ede,affenpinscher,22.0
6267,9e486b33df53bfef19c178ecc95f3e4d,boxer,42.0
8556,d6bcaac6c121bd89f127f6b839959510,basset,46.0
4505,7077311c6c566b639eca1386a9ec84e5,schipperke,5.0
1451,2437c18a0d3273c3c179bd3fc4418cab,cocker_spaniel,77.0
6966,aec0ee307cbabff63516b55f3a605144,english_setter,11.0
4287,6adaa30520d885ee73e47f090b24851a,australian_terrier,35.0
5821,9305df8ac8d5c0744b124ae260d55099,norfolk_terrier,39.0
8249,ce525c673cc344e8cb8f5a5265689910,norfolk_terrier,39.0
4457,6f3f29c37500a418da5f974dd9563006,kelpie,29.0
4296,6b1288c9e5e983e77b84b95cfb11823b,toy_terrier,51.0
336,0811e959c0fa3b1c7af6be4f645a9464,papillon,99.0
5263,8490222d4744064aa7a8621a1c274965,clumber,95.0
9017,e26c0ce9c297f9abc3b16c37cd48a133,norwich_terrier,119.0
1407,22c6358485c0c19df5f853ceacf5b9fb,english_springer,64.0
7560,bd7f701cd4f8e66db0eff2218e763f73,whippet,21.0
7551,bd6320171c62d5a9b1ff60c4e2575fd3,welsh_springer_spaniel,19.0
6709,a85157e452c6d284d7f3d5aeb8e5c0ce,lakeland_terrier,91.0
3201,4f161bc408a4bd5c541fd766d7319a72,irish_wolfhound,68.0
6133,9aa1d1b17f8ddf539f968adea55120b8,leonberg,102.0
7417,b9b54494a2ed02ea74f0ef26a8cca728,yorkshire_terrier,86.0
4522,70ea53f50ea3d738665ecb2771f95c49,schipperke,5.0
2922,483f8ff157253685d2af257f458cca4b,leonberg,102.0
2766,43fdc040609c783f48a0b2b7f9821841,appenzeller,54.0
6960,ae9566fed2f45407a4282a6677652c0f,saint_bernard,65.0
9090,e49f8aaa63a2ad36d11ff50fd53e25cf,entlebucher,26.0
8034,c8d9ff63c134fdac4967815868841f55,greater_swiss_mountain_dog,108.0
10066,fc4afae2a9dcf48ee66253add0709191,bluetick,6.0
5427,88f31da888f9a8007165cc1830b63fd7,silky_terrier,41.0
8325,d06dfe63b8aa87927542f830cd7c5879,pekinese,107.0
7967,c73a535187af35a25faf061ce0739b21,vizsla,74.0
3288,51c09b0295e0137021db430c38308e8b,kelpie,29.0
9329,ea18d9dba21ed0af962a29cbca958bb8,clumber,95.0
9091,e4a159a9611f2025cecf53bf8e09699b,toy_poodle,0.0
1287,200c04a24faf943612206e10715301fa,keeshond,80.0
1987,3107bca519211656b3c077050e58a3ac,yorkshire_terrier,86.0
1574,26f7854ae1cc8788a25488276f54b06f,brittany_spaniel,43.0
4037,64684514366ddd73a109ad635f6f0148,newfoundland,112.0
766,12fe7ed6bd250509b131d245551b06f6,tibetan_terrier,17.0
5469,8a1129e4fd587efdc8ef8c8cc08664e4,black-and-tan_coonhound,32.0
959,1771e3fccad9cbb33077d779fbe22e4f,lhasa,87.0
3816,5e78806477546be688d9b3a369784150,bedlington_terrier,84.0
71,01b6c2bd3053535a58d8de763cf06aa0,miniature_schnauzer,14.0
2438,3cab06b69e8404ed0f90144ee4ef5271,maltese_dog,111.0
3949,61fca65e5c0f5ae5ef7977ade431ee20,samoyed,1.0
4377,6d3cb100e08aacd287ef1b44f2f55a25,cocker_spaniel,77.0
5430,8900485bc481a5e95a1930ee7e7c4adc,whippet,21.0
169,03f2f64aebc483ef8e5e17aba7311aa6,brabancon_griffon,10.0
8132,cb6089de7b0550c129c6366272b90b03,old_english_sheepdog,34.0
5942,961aab1d30044142287d7ce30c45b65b,toy_terrier,51.0
6251,9dfc8ee9665e1f2645eb7752db110ba6,beagle,105.0
5047,7fab16b0b5722629627392b761e22e00,chow,49.0
8991,e1d53fa88060cde37192028ee3ca4629,rottweiler,76.0
2238,37f1a6d8a5a2e3929afa8bdfc47aea2c,rhodesian_ridgeback,13.0
1342,210c9a0264b1e9c2170e0fc5722189db,border_collie,83.0
1895,2eb1bf4abd7d1b7868afbf0328597108,leonberg,102.0
8824,dd273d04d5bd6da804f278fc767c6ca8,norwich_terrier,119.0
9142,e59d5676c3b4910024b164265ace3217,afghan_hound,20.0
97,02508e76981e1ba059d785704b4c480c,pug,85.0
2047,330a44b4ddcd32f30fc5213dc8839318,great_dane,79.0
7911,c5cb2d2a9038b1181c7820ef05e838db,tibetan_terrier,17.0
1183,1d8ace26f651b160925d5b859351c826,toy_poodle,0.0
2416,3c2b54572a0d76921cc45568129274ec,rhodesian_ridgeback,13.0
3772,5da9f0c7bbe0cbe6bc523d1749673557,afghan_hound,20.0
1539,260a6a3079eeb47413c040b4ebb4c8bf,dandie_dinmont,114.0
7418,b9c46e0f2c351d5d1d02eb2c7d062bbf,schipperke,5.0
5016,7ec41ad6eaf26f9cb5d0c61b4a4d3705,irish_setter,81.0
5673,8efabc4160e30aaa54562478a9cca2c9,pomeranian,117.0
8508,d5a4beb5576f71087d740d1137e4513f,italian_greyhound,9.0
8511,d5ac49bf70fd512c9a38270fbe768177,afghan_hound,20.0
9248,e8489d90981775781ccff2f27f7f413a,english_springer,64.0
8955,e0d0ab2c3c2a2c157c34889ca09e2dd7,rottweiler,76.0
1583,273c19effa703469145fa4891d374ac3,rottweiler,76.0
1093,1b26fc0e227488f288c753c84a88ca6c,saint_bernard,65.0
3038,4b0dce3ed42b8b4318609b4006ca4c78,irish_water_spaniel,40.0
7547,bd4dc4f436e88c6b6418140b33264130,shih-tzu,3.0
6572,a5621787bbc9210a919ccbf5832426ef,bernese_mountain_dog,25.0
316,07a215abb3ff16fd19a5b832c8f3408b,chesapeake_bay_retriever,18.0
1693,2a114941065b77b8d5d0c19b9256ecc6,doberman,63.0
132,0325e6ba5b6afd3e0dd94c3a77b6de59,italian_greyhound,9.0
1770,2bf6537aec6ae690f9c0d88ced19ecdc,sealyham_terrier,47.0
2666,41f797c30d45a47de275352e7fae6af7,chow,49.0
1494,24f0dfc7352681f4572fe72514c5095c,entlebucher,26.0
3979,62d8924776e3a6842ab24f86fe866677,labrador_retriever,62.0
4203,689bbe0f473e4db5d234849ed9d1bb5a,papillon,99.0
1667,295cb1a9b5d64689cae62dd2964bc070,airedale,12.0
299,073b9a44c4761fa0792943b61b9c812c,toy_poodle,0.0
2185,36c15b6af1207f3fbd83aa695f342711,brabancon_griffon,10.0
3675,5b9dadeabe6829c90a59a6e7ba9ceed9,afghan_hound,20.0
3228,50115198d753b8f0f6a4e6d709e46eed,brabancon_griffon,10.0
4712,7645e3e336ea56a3d2acdd258190893a,toy_poodle,0.0
5756,91769e1a1f3d0701d3b2d947d87dec0a,german_shepherd,115.0
4973,7d4818d89173768ccccd1fd8fc892d0d,affenpinscher,22.0
1059,1a48129bed7d0075f2abba90fa9b7994,west_highland_white_terrier,4.0
2053,331c446e4c16a94020a99e2c934ec9f0,american_staffordshire_terrier,116.0
8046,c9225fdea1d82387cd5b8bcf30ed9df5,irish_water_spaniel,40.0
3541,581f448cf08f746bbd282a6ec1c9d9d0,bernese_mountain_dog,25.0
869,152c0d164f42991d55d84dc30a1fa81f,standard_schnauzer,7.0
3392,5434d4b405e947aeeb94c141df21f008,pekinese,107.0
7613,beb47fe72b012b653b5618e546838fa2,soft-coated_wheaten_terrier,69.0
2231,37de257f7c02f6c4d4bd6441d224c941,newfoundland,112.0
9104,e4eea0877800039013d0b17a4663bd16,shetland_sheepdog,66.0
703,11476f28c0143a77c536b597a177abc9,malinois,106.0
6513,a4104f53330c1da9e99e8764af1d2a04,old_english_sheepdog,34.0
1128,1c0f3ab121461b604ec2bbdf648c2bb6,australian_terrier,35.0
7540,bd29e47b1d4dfb779b5a31df235ffecb,entlebucher,26.0
4000,635f88581f8c90937e983ab98708430f,dingo,101.0
9838,f78c6a61f77eae6388af7f56c8b4aea7,standard_poodle,98.0
9659,f31950a05e0c02c69042b6d3bcb3682d,labrador_retriever,62.0
9132,e57ca37ac086752c46e40a90139f9b26,bull_mastiff,44.0
3295,51e0b77bbfaca4ae85cd3c5ed8190b19,ibizan_hound,30.0
4510,7084c0e392fa9a33ba4d5e78f21a80e7,maltese_dog,111.0
10025,fb73518d7dc9e11b00c978d23115b8c6,bernese_mountain_dog,25.0
4307,6b5f2be519c56191ac128d2bbf201ed9,irish_water_spaniel,40.0
10073,fc6abf69e1581b95734830af88c636a0,giant_schnauzer,92.0
9768,f5d4d250dfe2f60b155ec2f40df73936,chow,49.0
6620,a67104d39ad3f52c822698444a2dda9d,bluetick,6.0
9528,eecbc546943281453c0e598587ec674a,ibizan_hound,30.0
9053,e37cf6ff2d694f48defa422d6a6a7ef8,whippet,21.0
9277,e8e9ea1506e0ad9382665b2690ecb4e9,chihuahua,45.0
4769,77b3b214f0a852524906fba0f3f97f0d,samoyed,1.0
2722,430ffbd213e1e22c4966992a9178a51d,maltese_dog,111.0
3758,5d61d75204f9ace78b40fc444ce6bfeb,shih-tzu,3.0
1646,28ca80be375615da41042f81b55db5e3,whippet,21.0
940,16fdb4a145a7f5695a264ba980e23bc3,norwich_terrier,119.0
6142,9ad0c52436b1b6c1a34be0b308dd0887,great_pyrenees,28.0
3499,5724919ea5c428e564ec77c24850e153,ibizan_hound,30.0
3941,61d4222fa93848e18d1e9f39e9644c48,weimaraner,38.0
9084,e47a26a0b4510b25250f654577207ed3,samoyed,1.0
2451,3d180d390b32baf36478bc8599b3d8fc,siberian_husky,118.0
4809,78ab8dc71eb167564ee22c326f92831a,german_short-haired_pointer,97.0
8966,e12986379661597e7c287008c89f4ea6,schipperke,5.0
1078,1ad1668986f5e9413d37f4481d5cecc7,samoyed,1.0
6299,9f134ebe862c8fcd77bf283f89510fda,basset,46.0
1135,1c32819dd77f0ae25c700670d4d054dc,mexican_hairless,93.0
7313,b73c2a5a4f1bd70716a1da4b5e53081c,irish_setter,81.0
6505,a3d1004edc7a8c4db6f5fa3923d1983e,basenji,52.0
46,013aed490e0e15a8989e12ae0d0ccfaa,border_terrier,71.0
6051,98dbdc1a5152948522cace80b264b3fd,miniature_pinscher,89.0
10062,fc338aa6f2ba965bb7be53584ca0b4e0,english_foxhound,37.0
9633,f25b4df00f4afe17ad37fb49a86c9ec1,sealyham_terrier,47.0
4875,7a378a3d9b8ec957aabb276ffc94986c,west_highland_white_terrier,4.0
2901,47d4f98c92dbdee91d4e47dab737cfef,irish_terrier,59.0
9943,f9bf12ee2c9856d37d12b6299af87f8e,welsh_springer_spaniel,19.0
796,13c5a0d636619210b5ac003ee82aacf0,whippet,21.0
7932,c64d89570426c2165226520c9041eb8d,borzoi,113.0
709,11722136645ee54db58a0df76eae2179,yorkshire_terrier,86.0
2991,49f0ef56406121db3ec89e2efa83aa03,german_shepherd,115.0
7784,c2b94313a6ba125f1b7839484e08ba00,maltese_dog,111.0
2567,3fe86d55e854c8bdc80e02c3a9c96843,scotch_terrier,103.0
8418,d3706963ae5c533b509872a98542a930,rhodesian_ridgeback,13.0
6217,9cce979c602d678cb93a97f8e69a6070,maltese_dog,111.0
936,16e68faf318a580514ec2ae7fe295ec5,wire-haired_fox_terrier,94.0
351,08644ddaf5a3ca7f08fcab7561ec4eea,bernese_mountain_dog,25.0
954,173d5eb6a645eee683442be8101d398e,samoyed,1.0
5829,933e245251bc667ce6ff74f12dc998fe,malamute,53.0
9824,f738d8472928f06c5a3743914ac5d458,german_shepherd,115.0
8821,dd1d181a7224fa5a1a7c1fae05eec93d,bernese_mountain_dog,25.0
9131,e57c7aad6b6851575b78e7a692df7ca3,sealyham_terrier,47.0
4801,7887ba5a0f253ea6b2e35201e5890655,basenji,52.0
6695,a7fb600cfa14ef2e1667d34e087befd7,appenzeller,54.0
1015,1928d59eba4b9470a8fb79eb56041c42,silky_terrier,41.0
5177,82ea1bb41c46bfcd29b919021a8edf79,walker_hound,57.0
3135,4d777d9c55a9e8f7114992e34190e719,sealyham_terrier,47.0
7791,c2f628d5ddd930809925bba8492c3d70,chesapeake_bay_retriever,18.0
8009,c86c7ff482a6f2c10b48695b090519e5,yorkshire_terrier,86.0
744,1278143f78dc063c1e29970bf3eb32a2,afghan_hound,20.0
686,10c9ac7d54eaf2a4ed12883125afa4e2,great_pyrenees,28.0
5059,80181f7a6d35f2afc9351f43993e5e60,pomeranian,117.0
677,1083fffa8c174aa1a46627f53e1e50f8,great_dane,79.0
4335,6c22373b6656afe451bf441018342f67,bernese_mountain_dog,25.0
6869,ac73b824dd06d8d6527257edd6147c5f,great_dane,79.0
7164,b3b149700702da3865004745ef4f6001,doberman,63.0
8877,de9543af5bb528ea9ef93832856b6d4f,mexican_hairless,93.0
7854,c45f15470d6627726ecf5f80dc299a76,bedlington_terrier,84.0
1719,2aa7d0d2b23d7ec4032526fc1684d8f7,chihuahua,45.0
1498,2504c258bacb5fb0fd35c0f46330d6da,irish_terrier,59.0
5331,861dee51881dc7a69672f63d5370f4a7,weimaraner,38.0
5550,8c1b4527b9d6fa6dce004f83325240b6,pug,85.0
7790,c2eb9f929f297504755132d03e74e009,komondor,60.0
341,0822709f6f6ea0be1928f52b8eecbc2f,cardigan,61.0
312,079a7ad36b46704c28d88c4aa183c28e,english_foxhound,37.0
2856,46647434662f4ea85a03b26fd10005ef,basset,46.0
9821,f7266a5b52cf22b11274b5fe66a52979,brittany_spaniel,43.0
5332,8620ce74bccbbdae679f6db87264c233,dandie_dinmont,114.0
8094,ca329bde7d07c1e7d968f9b376906edc,great_pyrenees,28.0
3394,5441a60725f87efa0862ef9416c28481,cocker_spaniel,77.0
3763,5d880ca5cd6f4410a4b793f3761ae64f,australian_terrier,35.0
5133,819940dffd7ba189b45a4aa8e06d728a,schipperke,5.0
1449,242c1504139ece5b84e93efcef9b322e,malamute,53.0
2680,423ecc301b5f40d1fc897749b42ffb5e,african_hunting_dog,88.0
7561,bd80e8056b70b7af3ae012fafe57d7f4,irish_setter,81.0
5017,7ecd9ea72881883e8a0c708425cb9b2b,scottish_deerhound,78.0
4602,73116e462f2e1c41ca2ced3ef35741a9,collie,16.0
8896,df08c075e337bb17c6dd66096f3dff4f,dingo,101.0
458,0adfec2804a1efe41f54758cd87cec01,border_collie,83.0
8928,e0032d2cfc32a75f448d9f931f6bca19,rhodesian_ridgeback,13.0
6369,a08dd49cec96abdc1c1cf20f20f1c0eb,entlebucher,26.0
5051,7fd192570a9c3f043bed6c8ffaf3d39f,soft-coated_wheaten_terrier,69.0
924,16aaa590e39530bc1cb319fc7d89c00e,boston_bull,27.0
4437,6ebf1c0837a6179e5f96f6db6a0700b2,miniature_poodle,31.0
9786,f64d8dfc5544c9fb4bdc578a7756dfd7,toy_poodle,0.0
7943,c693ed75220ef6de098208d7361fa5d6,norwich_terrier,119.0
3390,541f7218023e5f77a5cc5a915b0e808e,saluki,58.0
3837,5f13f3f69105c0e2852a061901bae0d7,english_setter,11.0
6482,a32faea2f67d4949761454e07437f9ac,miniature_poodle,31.0
4670,74fb77719ce0aa24eb84509e9156467c,eskimo_dog,33.0
3174,4e475f0d2f1808216a28e2f635c17297,beagle,105.0
5083,80bdf89655138d620169a90b6dcf3993,toy_poodle,0.0
4815,78c7b5a2dd1c9612ae14bf9e326090e6,miniature_schnauzer,14.0
1195,1dbdfe0bd41b5d1fcceada10ccc8c20d,curly-coated_retriever,36.0
7306,b71ba77f52b28c5171c20415a25dd6b9,papillon,99.0
1074,1a9e5726b767281f2d5b2ed8aa593e23,kelpie,29.0
